"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
126.211241,15.61376858,126.211241,15.64425659,126.211241,0.4339999855,126.211241,0.4648560286,
126.714374,15.62343693,126.714374,15.64446926,126.714374,0.4959999919,126.714374,0.4644170403,
127.217587,15.66210842,127.217587,15.64513302,127.217587,0.458799988,127.217587,0.4785202146,
127.720806,15.63310528,127.720806,15.64342308,127.720806,0.4712000191,127.720806,0.4814109802,
128.223969,15.65244102,128.223969,15.63881111,128.223969,0.508400023,128.223969,0.4951424599,
128.726446,15.63310528,128.726446,15.63388729,128.726446,0.4959999919,128.726446,0.5163621306,
129.230323,15.40107346,129.230323,15.6081295,129.230323,1.016800046,129.230323,0.7607334256,
129.732836,15.57509708,129.732836,15.59916973,129.732836,0.545599997,129.732836,0.7084742188,
130.224004,15.55576134,130.224004,15.59939194,130.224004,0.5703999996,130.224004,0.6505421996,
130.727223,15.63310528,130.727223,15.59997177,130.727223,0.508400023,130.727223,0.6149291396,
131.230346,15.55576134,131.230346,15.59894753,131.230346,0.533199966,131.230346,0.5871029496,
131.733568,15.65244102,131.733568,15.60368538,131.733568,0.545599997,131.733568,0.5696346164,
132.224731,15.57509708,132.224731,15.60178375,132.224731,0.6571999788,132.224731,0.5641496181,
132.728025,15.57509708,132.728025,15.60040855,132.728025,0.533199966,132.728025,0.5552113652,
133.231202,15.59443283,133.231202,15.59987736,133.231202,0.5703999996,133.231202,0.5456882715,
133.734448,15.63310528,133.734448,15.59947109,133.734448,0.6075999737,133.734448,0.5572989583,
134.237517,15.61376858,134.237517,15.60393906,134.237517,0.4959999919,134.237517,0.5456347466,
134.728753,15.59443283,134.728753,15.60581017,134.728753,0.4835999906,134.728753,0.4949672818,
135.231936,15.60410118,135.231936,15.61224556,135.231936,0.4712000191,135.231936,0.4825352728,
135.735176,15.61376858,135.735176,15.61475372,135.735176,0.4712000191,135.735176,0.466272682,
136.237551,15.61376858,136.237551,15.610816,136.237551,0.4215999842,136.237551,0.4393445551,
136.740735,15.61376858,136.740735,15.61359406,136.740735,0.4339999855,136.740735,0.4389851093,
137.243962,15.59443283,137.243962,15.61419773,137.243962,0.4092000127,137.243962,0.4441587627,
137.735173,15.61376858,137.735173,15.614501,137.735173,0.4463999867,137.735173,0.4636104107,
138.238433,15.60410118,138.238433,15.61357689,138.238433,0.4959999919,138.238433,0.4755040705,
138.741942,15.63310528,138.741942,15.60828018,138.741942,0.5703999996,138.741942,0.4873742759,
139.244793,15.59443283,139.244793,15.60763168,139.244793,0.4835999906,139.244793,0.4961151779,
139.747981,15.40107346,139.747981,15.58566189,139.747981,1.549999952,139.747981,0.7198780179,
140.251157,15.50742149,140.251157,15.57403278,140.251157,0.508400023,140.251157,0.7406317592,
140.754364,15.56542873,140.754364,15.57494926,140.754364,0.5703999996,140.754364,0.6612654924,
141.257578,15.58476543,141.257578,15.57527828,141.257578,0.6324000359,141.257578,0.6253260374,
141.748739,15.56542873,141.748739,15.57463455,141.748739,0.545599997,141.748739,0.5921375751,
142.251228,15.54609299,142.251228,15.57496071,142.251228,0.4959999919,142.251228,0.5620561242,
142.754378,15.60410118,142.754378,15.57684326,142.754378,0.5207999945,142.754378,0.5506877303,
143.257606,15.51708889,143.257606,15.57363987,143.257606,0.533199966,143.257606,0.5432896018,
143.760772,15.54609299,143.760772,15.5721426,143.760772,0.6200000048,143.760772,0.5791234374,
144.263933,15.54609299,144.263933,15.55458546,144.263933,0.9175999761,144.263933,0.7403646111,
144.767182,15.52675724,144.767182,15.5432539,144.767182,0.8431999683,144.767182,0.7968057394,
145.258325,15.53642559,145.258325,15.53423786,145.258325,0.9052000046,145.258325,0.8364135027,
145.761638,15.4494133,145.761638,15.52507305,145.761638,1.078800082,145.761638,0.8858448863,
146.264777,15.52675724,146.264777,15.5085268,146.264777,1.066399932,146.264777,1.009068966,
146.767952,15.26572227,146.767952,15.48666954,146.767952,1.314399958,146.767952,1.095024467,
147.271182,15.38173771,147.271182,15.47031689,147.271182,1.202800035,147.271182,1.175675869,
147.761632,15.37206936,147.761632,15.45635986,147.761632,1.33920002,147.761632,1.231841683,
148.265626,15.4784174,148.265626,15.4448576,148.265626,1.289599895,148.265626,1.271935821,
148.775955,15.43007755,148.775955,15.43270302,148.775955,1.33920002,148.775955,1.28352499,
149.267153,15.37206936,149.267153,15.42422104,149.267153,1.463199973,149.267153,1.335645318,
150.273574,15.02402306,150.273574,15.37040329,150.273574,3.769600153,150.273574,1.732091665,
150.776828,15.37206936,150.776828,15.33972931,150.776828,1.82280004,150.776828,1.848864913,
151.267973,15.13037014,151.267973,15.33155727,151.267973,1.735999942,151.267973,1.760900497,
151.771228,15.25605392,151.771228,15.32648087,151.771228,1.562399983,151.771228,1.709485412,
152.274379,15.41074181,152.274379,15.32986927,152.274379,1.922000051,152.274379,1.678218246,
152.777559,15.28505802,152.777559,15.32916832,152.777559,1.537599921,152.777559,1.639842629,
153.279977,15.31406212,153.279977,15.32351875,153.279977,1.475599885,153.279977,1.595498443,
153.783172,15.34306622,153.783172,15.32144737,153.783172,1.537599921,153.783172,1.572369456,
154.274399,15.39140606,154.274399,15.32034016,154.274399,1.562399983,154.274399,1.574684858,
154.777572,15.25605392,154.777572,15.32382488,154.777572,1.6243999,154.777572,1.529316187,
155.280734,15.4204092,155.280734,15.3315258,155.280734,1.302000046,155.280734,1.465005279,
155.784007,15.26572227,155.784007,15.34211063,155.784007,1.227599978,155.784007,1.364311337,
156.287163,15.35273361,156.287163,15.3476963,156.287163,1.215199947,156.287163,1.29873693,
156.77846,15.28505802,156.77846,15.35312366,156.77846,1.165599942,156.77846,1.278612971,
157.281601,15.35273361,157.281601,15.36056709,157.281601,1.202800035,157.281601,1.254076958,
157.78397,15.4204092,157.78397,15.37687016,157.78397,1.202800035,157.78397,1.234729171,
158.287241,15.28505802,158.287241,15.37146378,158.287241,1.264800072,158.287241,1.244281888,
158.790428,15.40107346,158.790428,15.36571884,158.790428,1.24000001,158.790428,1.24356997,
159.281672,15.39140606,159.281672,15.36599445,159.281672,1.314399958,159.281672,1.261185527,
159.784788,15.28505802,159.784788,15.36383343,159.784788,1.351599932,159.784788,1.296625376,
160.287941,15.36240196,160.287941,15.35401917,160.287941,1.351599932,160.287941,1.319547176,
160.791163,14.63730431,160.791163,15.32494354,160.791163,4.885599613,160.791163,1.514555573,
161.294415,15.37206936,161.294415,15.28598309,161.294415,1.810400009,161.294415,1.832650542,
161.7978,15.28505802,161.7978,15.28044033,161.7978,1.549999952,161.7978,1.73843956,
162.300803,15.27538967,162.300803,15.28130817,162.300803,1.959199905,162.300803,1.674792528,
162.803183,15.34306622,162.803183,15.28388119,162.803183,1.525200009,162.803183,1.623334646,
163.294332,15.23671818,163.294332,15.28855419,163.294332,1.438399911,163.294332,1.591815233,
163.797611,15.26572227,163.797611,15.28946686,163.797611,1.587199926,163.797611,1.551056266,
164.300763,15.26572227,164.300763,15.28917503,164.300763,1.549999952,164.300763,1.540195942,
164.804058,15.33339787,164.804058,15.2894392,164.804058,1.450800061,164.804058,1.518804669,
165.307162,15.29472637,165.307162,15.29257679,165.307162,1.450800061,165.307162,1.543155909,
165.798353,15.29472637,165.798353,15.29738808,165.798353,1.463199973,165.798353,1.45304215,
166.301629,15.33339787,166.301629,15.30797577,166.301629,1.227599978,166.301629,1.361811519,
166.803995,15.34306622,166.803995,15.31359673,166.803995,1.24000001,166.803995,1.311757803,
167.30709,15.35273361,167.30709,15.31621075,167.30709,1.252399921,167.30709,1.294147372,
167.798379,15.31406212,167.798379,15.3232193,167.798379,1.202800035,167.798379,1.265116811,
168.301645,15.35273361,168.301645,15.3297863,168.301645,1.215199947,168.301645,1.241876006,
168.804746,15.33339787,168.804746,15.33291531,168.804746,1.140799999,168.804746,1.243491173,
169.30802,15.24638653,169.30802,15.32898426,169.30802,1.252399921,169.30802,1.244719744,
170.314353,15.36240196,170.314353,15.32308006,170.314353,1.388800025,170.314353,1.314118505,
170.816812,15.36240196,170.816812,15.32172966,170.816812,1.413599968,170.816812,1.357164145,
171.320045,14.82099533,171.320045,15.29726315,171.320045,4.538399696,171.320045,1.510470748,
171.811179,15.32372952,171.811179,15.26253033,171.811179,1.562399983,171.811179,1.799888372,
172.314396,15.23671818,172.314396,15.25753593,172.314396,1.450800061,172.314396,1.706356049,
172.817546,15.33339787,172.817546,15.25618744,172.817546,1.388800025,172.817546,1.650032401,
173.320744,15.30439377,173.320744,15.25660324,173.320744,1.351599932,173.320744,1.597521663,
173.811992,15.28505802,173.811992,15.25535202,173.811992,1.363999963,173.811992,1.566891909,
174.314384,15.28505802,174.314384,15.25458717,174.314384,1.351599932,174.314384,1.52236867,
174.81762,15.16904259,174.81762,15.26046753,174.81762,1.611999989,174.81762,1.508305907,
175.320723,15.15937424,175.320723,15.25875282,175.320723,1.463199973,175.320723,1.513904691,
175.823925,15.24638653,175.823925,15.26085377,175.823925,1.723599911,175.823925,1.487045407,
176.327202,15.28505802,176.327202,15.26055241,176.327202,1.202800035,176.327202,1.430239081,
176.830381,15.35273361,176.830381,15.27655602,176.830381,1.326799989,176.830381,1.324671626,
177.333573,15.28505802,177.333573,15.28241539,177.333573,1.227599978,177.333573,1.279160976,
177.836821,15.25605392,177.836821,15.28578186,177.836821,1.15320003,177.836821,1.256144166,
178.327224,15.32372952,178.327224,15.29076862,178.327224,1.264800072,178.327224,1.248174787,
178.830382,15.28505802,178.830382,15.2941761,178.830382,1.165599942,178.830382,1.227641344,
179.333595,15.30439377,179.333595,15.2979126,179.333595,1.388800025,179.333595,1.223148942,
179.836816,15.28505802,179.836816,15.29810524,179.836816,1.24000001,179.836816,1.231633663,
180.339944,15.28505802,180.339944,15.29101944,180.339944,1.24000001,180.339944,1.265874505,
180.843206,15.28505802,180.843206,15.2867527,180.843206,1.289599895,180.843206,1.303359151,
181.346466,15.31406212,181.346466,15.28377151,181.346466,1.425999999,181.346466,1.329130173,
181.84876,15.02402306,181.84876,15.2506485,181.84876,3.372799873,181.84876,1.673375726,
182.351968,15.15937424,182.351968,15.2287674,182.351968,1.748399973,182.351968,1.754757166,
182.843171,15.18837833,182.843171,15.22525787,182.843171,1.6243999,182.843171,1.660601974,
