"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
142.792461,10.58642578,142.792461,10.49171448,142.792461,24.08613205,142.792461,23.14226913,
143.295605,10.51874924,143.295605,10.47363186,143.295605,24.89099121,143.295605,23.19909477,
143.797937,10.48007774,143.797937,10.47584438,143.797937,23.75822639,143.797937,23.0759182,
144.804381,10.39306641,144.804381,10.46722794,144.804381,21.19460487,144.804381,22.63512611,
145.295519,10.61542892,145.295519,10.48862267,145.295519,19.58488655,145.295519,21.50471306,
145.798832,10.49941349,145.798832,10.5380249,145.798832,18.21364594,145.798832,19.81107712,
146.301986,10.52841759,146.301986,10.59535027,146.301986,18.33288574,146.301986,18.82839394,
146.805203,10.72177696,146.805203,10.62145805,146.805203,17.85593224,146.805203,18.71905899,
147.296396,10.62509727,147.296396,10.63747406,147.296396,19.22717285,147.296396,18.73179626,
147.799516,10.77011681,147.799516,10.6554451,147.799516,17.49821663,147.799516,18.82276917,
148.302162,10.48974609,148.302162,10.66970348,148.302162,17.08088493,148.302162,18.69791794,
148.80519,10.81845665,148.80519,10.67063332,148.80519,17.76650238,148.80519,18.74713326,
149.308356,10.66376877,149.308356,10.67146778,149.308356,18.54155159,149.308356,18.46985817,
149.811477,10.68310547,149.811477,10.66718388,149.811477,18.72040939,149.811477,18.56825256,
150.302752,10.67343712,150.302752,10.66130352,150.302752,17.37898064,150.302752,18.77015114,
150.805913,10.64443302,150.805913,10.6627121,150.805913,17.94536018,150.805913,18.56338501,
151.309225,10.32538986,151.309225,10.60651493,151.309225,27.54404259,151.309225,20.75556374,
151.812458,10.61542892,151.812458,10.55513573,151.812458,21.76098633,151.812458,22.12692833,
152.315508,10.33505821,152.315508,10.54606915,152.315508,23.31108284,152.315508,22.69045258,
152.807006,10.10302734,152.807006,10.5339098,152.807006,22.92355919,152.807006,22.72983742,
153.309248,10.60576153,153.309248,10.52534771,153.309248,24.4140377,153.309248,22.75562477,
153.812462,10.18037033,153.812462,10.51304913,153.812462,22.23793983,153.812462,22.76545906,
154.315584,10.38339806,154.315584,10.48666,154.315584,21.96965218,154.315584,22.70672035,
154.818739,10.67343712,154.818739,10.49495697,154.818739,21.16479492,154.818739,22.76832581,
155.321961,10.55742168,155.321961,10.49856758,155.321961,21.70136642,155.321961,22.40038872,
155.825211,10.91513634,155.825211,10.56518459,155.825211,18.63098145,155.825211,21.14017105,
156.316344,10.55742168,156.316344,10.58952904,156.316344,19.6146965,156.316344,20.00802803,
156.81878,10.67343712,156.81878,10.60514069,156.81878,18.33288574,156.81878,19.56225014,
157.321921,10.64443302,157.321921,10.60391712,157.321921,19.79355431,157.321921,19.10802269,
157.825145,10.65410137,157.825145,10.59390831,157.825145,19.88298225,157.825145,19.21817207,
158.328405,10.64443302,158.328405,10.60562992,158.328405,18.36269379,158.328405,18.8194828,
158.831749,10.68310547,158.831749,10.60469341,158.831749,18.92907715,158.831749,18.92640114,
159.322825,10.65410137,159.322825,10.6067667,159.322825,17.88574219,159.322825,19.0228157,
159.833953,10.65410137,159.833953,10.61786652,159.833953,18.6607914,159.833953,18.54304695,
160.337221,10.58642578,160.337221,10.60566998,160.337221,18.72040939,160.337221,18.67897797,
160.835772,10.37372971,160.835772,10.59679127,160.835772,19.46564865,160.835772,18.75699997,
161.338784,10.62509727,161.338784,10.60297585,161.338784,17.67707634,161.338784,18.60771179,
161.842,10.53808594,161.842,10.56322002,161.842,23.75822639,161.842,20.39614487,
162.333198,10.31572247,162.333198,10.52565384,162.333198,22.74470139,162.333198,21.48170471,
162.836458,10.32538986,162.836458,10.48410416,162.836458,23.31108284,162.836458,21.92040825,
163.339548,10.56708908,163.339548,10.47537708,163.339548,22.68508339,163.339548,22.18582916,
163.842795,10.57675743,163.842795,10.45192623,163.842795,21.85041428,163.842795,22.30841446,
