"vehicle_air_data->baro_alt_meter_x","vehicle_air_data->baro_alt_meter_y","battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y","actuator_controls_0->control[0]_x","actuator_controls_0->control[0]_y","actuator_controls_0->control[1]_x","actuator_controls_0->control[1]_y","actuator_controls_0->control[2]_x","actuator_controls_0->control[2]_y","actuator_controls_0->control[3]_x","actuator_controls_0->control[3]_y","vehicle_local_position->ax_x","vehicle_local_position->ax_y","vehicle_local_position->ay_x","vehicle_local_position->ay_y","vehicle_local_position->az_x","vehicle_local_position->az_y","vehicle_local_position->vx_x","vehicle_local_position->vx_y","vehicle_local_position->vy_x","vehicle_local_position->vy_y","vehicle_local_position->vz_x","vehicle_local_position->vz_y"
29.233259,146.3052368,43.795916,14.08623028,43.795916,14.00028324,43.795916,9.783599854,43.795916,10.06091881,31.804367,-0.09761914611,31.804367,0.06797393411,31.804367,0.0337138027,31.804367,0.5471841097,31.912339,-2.285131216,31.912339,3.806423187,31.912339,-0.6539707184,31.912339,0.1319087297,31.912339,0.07505843788,31.912339,-1.423554659,
29.25506,145.7979126,44.297535,14.00888634,44.297535,13.94438553,44.297535,10.89960003,44.297535,10.74193668,31.908364,0.07433899492,31.908364,0.3056551516,31.908364,0.00242084777,31.908364,0.5481496453,32.007479,3.984724283,32.007479,2.013771772,32.007479,-16.27937317,32.007479,0.1104655191,32.007479,0.07916252315,32.007479,-1.622340441,
29.266058,146.3052368,44.799165,13.60283184,44.799165,13.95144367,44.799165,10.45319939,44.799165,10.17031193,32.007565,-0.02894030884,32.007565,-0.3562695682,32.007565,0.008827997372,32.007565,0.5722802877,32.111476,0.9885187149,32.111476,1.05950892,32.111476,9.763290405,32.111476,0.06918417662,32.111476,0.09587246925,32.111476,-1.739385843,
29.277484,146.0515747,45.289589,13.97021389,45.289589,13.91889191,45.289589,9.709199905,45.289589,10.46929264,32.111554,0.06624004245,32.111554,0.04377094656,32.111554,0.03213133663,32.111554,0.5689182281,32.214684,1.670279384,32.214684,11.0474596,32.214684,18.45145035,32.214684,0.03204775974,32.214684,0.1403713971,32.214684,-1.886060119,
29.29906,146.812561,45.791079,14.03789043,45.791079,13.91178417,45.791079,11.63119984,45.791079,10.45541,32.210786,0.1081440672,32.210786,-0.8175923228,32.210786,-0.0201090686,32.210786,0.5756193399,32.318723,4.047579288,32.318723,-7.634067535,32.318723,1.065321088,32.318723,0.04820819944,32.318723,0.01967968978,32.318723,-2.094210148,
29.309815,145.9670105,46.292764,14.15390587,46.292764,13.86568451,46.292764,8.481599808,46.292764,10.79950905,32.314761,0.086859487,32.314761,0.3654716611,32.314761,-0.01915038563,32.314761,0.569846034,32.413884,5.897207737,32.413884,-2.526982307,32.413884,1.303387403,32.413884,0.07077476382,32.413884,-0.01879462413,32.413884,-2.176395893,
29.320201,146.4743347,46.794366,14.01855373,46.794366,13.8707962,46.794366,9.151199341,46.794366,10.2963419,32.413964,0.1104705781,32.413964,-0.133563593,32.413964,-0.0009364509024,32.413964,0.5968872309,32.517123,0.3125009835,32.517123,8.107642174,32.517123,28.46909332,32.517123,0.06877335906,32.517123,-0.07601851225,32.517123,-2.253987074,
29.342055,145.7133484,47.295986,13.66083908,47.295986,13.84160233,47.295986,11.84200001,47.295986,10.62429523,32.517208,-0.2866828144,32.517208,0.4102957249,32.517208,0.01268799603,32.517208,0.595538795,32.62113,1.136326671,32.62113,1.916871786,32.62113,1.028954029,32.62113,0.02093152516,32.62113,-0.1036418155,32.62113,-2.459470749,
29.352427,145.7979126,47.798344,13.74785137,47.798344,13.78978157,47.798344,12.05279922,47.798344,11.43503189,32.62121,-0.1081261858,32.62121,-0.3089695573,32.62121,-0.04483794421,32.62121,0.55445683,32.724276,1.967273116,32.724276,9.228388786,32.724276,-3.431782961,32.724276,-0.009721547365,32.724276,-0.07513421774,32.724276,-2.569850922,
29.36305,146.2206726,48.299911,13.554492,48.299911,13.74943638,48.299911,11.53199959,48.299911,11.70030212,32.724354,0.2279333472,32.724354,1.1849612,32.724354,-0.002010122174,32.724354,0.4906902015,32.820276,3.305386305,32.820276,4.033226013,32.820276,20.45701027,32.820276,0.001706363866,32.820276,-0.1147510409,32.820276,-2.613786459,
29.384397,146.2206726,48.801534,13.88320255,48.801534,13.73125172,48.801534,11.18479919,48.801534,11.67233849,32.824358,0.1713585854,32.824358,-0.3772533238,32.824358,-0.009756644256,32.824358,0.4667152464,32.927476,2.672175884,32.927476,-2.72427249,32.927476,10.31332302,32.927476,0.0469006449,32.927476,-0.1566080153,32.927476,-2.591520309,
